Start date; Duration; Assigned task;Category;Type
12/3/22 20:55;60;Modelos avanzados de minería de datos;Programming;Master
12/3/22 20:55;60;Modelos avanzados de minería de datos;Programming;Master
12/3/22 21:55;60;Modelos avanzados de minería de datos;Programming;Master
12/3/22 21:55;60;Modelos avanzados de minería de datos;Programming;Master
12/3/22 22:55;60;Modelos avanzados de minería de datos;Programming;Master
12/3/22 22:55;60;Modelos avanzados de minería de datos;Programming;Master
13/3/22 14:22;60;Modelos avanzados de minería de datos;Programming;Master
13/3/22 14:22;60;Modelos avanzados de minería de datos;Programming;Master
13/3/22 15:23;60;Modelos avanzados de minería de datos;Programming;Master
13/3/22 15:23;60;Modelos avanzados de minería de datos;Programming;Master
13/3/22 21:16;60;Deep Learning;Programming;Master
13/3/22 21:16;60;Deep Learning;Programming;Master
13/3/22 21:16;60;Aprendizaje por refuerzo;Programming;Master
13/3/22 21:16;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 10:33;60;Deep Learning;Programming;Master
14/3/22 10:33;60;Deep Learning;Programming;Master
14/3/22 10:33;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 10:33;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 12:39;60;Deep Learning;Programming;Master
14/3/22 12:39;60;Deep Learning;Programming;Master
14/3/22 12:39;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 12:39;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 13:39;60;Deep Learning;Programming;Master
14/3/22 13:39;60;Deep Learning;Programming;Master
14/3/22 13:39;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 13:39;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 15:36;60;Deep Learning;Programming;Master
14/3/22 15:36;60;Deep Learning;Programming;Master
14/3/22 15:36;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 15:36;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 16:36;60;Deep Learning;Programming;Master
14/3/22 16:36;60;Deep Learning;Programming;Master
14/3/22 16:36;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 16:36;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 19:17;60;Deep Learning;Programming;Master
14/3/22 19:17;60;Deep Learning;Programming;Master
14/3/22 19:17;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 19:17;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 20:17;60;Deep Learning;Programming;Master
14/3/22 20:17;60;Deep Learning;Programming;Master
14/3/22 20:17;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 20:17;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 21:25;60;Deep Learning;Programming;Master
14/3/22 21:25;60;Deep Learning;Programming;Master
14/3/22 21:25;60;Aprendizaje por refuerzo;Programming;Master
14/3/22 21:25;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 12:33;60;Deep Learning;Programming;Master
15/3/22 12:33;60;Deep Learning;Programming;Master
15/3/22 12:33;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 12:33;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 13:34;60;Deep Learning;Programming;Master
15/3/22 13:34;60;Deep Learning;Programming;Master
15/3/22 13:34;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 13:34;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 17:43;60;Deep Learning;Programming;Master
15/3/22 17:43;60;Deep Learning;Programming;Master
15/3/22 17:43;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 17:43;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 18:43;60;Deep Learning;Programming;Master
15/3/22 18:43;60;Deep Learning;Programming;Master
15/3/22 18:43;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 18:43;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 20:36;60;Deep Learning;Programming;Master
15/3/22 20:36;60;Deep Learning;Programming;Master
15/3/22 20:36;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 20:36;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 22:52;60;Deep Learning;Programming;Master
15/3/22 22:52;60;Deep Learning;Programming;Master
15/3/22 22:52;60;Aprendizaje por refuerzo;Programming;Master
15/3/22 22:52;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 11:22;60;Deep Learning;Programming;Master
16/3/22 11:22;60;Deep Learning;Programming;Master
16/3/22 11:22;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 11:22;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 12:52;60;Deep Learning;Programming;Master
16/3/22 12:52;60;Deep Learning;Programming;Master
16/3/22 12:52;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 12:52;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 14:04;60;Deep Learning;Programming;Master
16/3/22 14:04;60;Deep Learning;Programming;Master
16/3/22 14:04;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 14:04;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 15:56;60;Deep Learning;Programming;Master
16/3/22 15:56;60;Deep Learning;Programming;Master
16/3/22 15:56;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 15:56;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 16:56;60;Deep Learning;Programming;Master
16/3/22 16:56;60;Deep Learning;Programming;Master
16/3/22 16:56;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 16:56;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 18:06;60;Deep Learning;Programming;Master
16/3/22 18:06;60;Deep Learning;Programming;Master
16/3/22 18:06;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 18:06;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 19:20;60;Deep Learning;Programming;Master
16/3/22 19:20;60;Deep Learning;Programming;Master
16/3/22 19:20;60;Aprendizaje por refuerzo;Programming;Master
16/3/22 19:20;60;Aprendizaje por refuerzo;Programming;Master
18/3/22 10:19;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
18/3/22 10:19;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
18/3/22 12:05;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
18/3/22 12:05;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
18/3/22 13:11;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
18/3/22 13:11;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
18/3/22 14:52;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
18/3/22 14:52;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
18/3/22 16:02;60;Diseño y programación orientada a objetos;Programming;Levelling
18/3/22 16:02;60;Diseño y programación orientada a objetos;Programming;Levelling
18/3/22 17:04;60;Diseño y programación orientada a objetos;Programming;Levelling
18/3/22 17:04;60;Diseño y programación orientada a objetos;Programming;Levelling
18/3/22 20:10;60;Visualización de datos;Miscellany;Master
18/3/22 20:10;60;Visualización de datos;Miscellany;Master
19/3/22 13:44;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 13:44;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 15:18;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 15:18;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 16:30;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 16:30;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 18:38;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 18:38;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 20:02;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 20:02;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 21:02;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
19/3/22 21:02;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
20/3/22 12:04;60;Estadística avanzada;Miscellany;Master
20/3/22 12:04;60;Estadística avanzada;Miscellany;Master
20/3/22 13:04;60;Estadística avanzada;Miscellany;Master
20/3/22 13:04;60;Estadística avanzada;Miscellany;Master
20/3/22 16:13;60;Estadística avanzada;Miscellany;Master
20/3/22 16:13;60;Estadística avanzada;Miscellany;Master
20/3/22 17:37;60;Estadística avanzada;Miscellany;Master
20/3/22 17:37;60;Estadística avanzada;Miscellany;Master
20/3/22 18:44;60;Estadística avanzada;Miscellany;Master
20/3/22 18:44;60;Estadística avanzada;Miscellany;Master
21/3/22 11:24;60;Estadística avanzada;Miscellany;Master
21/3/22 11:24;60;Estadística avanzada;Miscellany;Master
21/3/22 12:29;60;Estadística avanzada;Miscellany;Master
21/3/22 12:29;60;Estadística avanzada;Miscellany;Master
21/3/22 13:41;60;Estadística avanzada;Miscellany;Master
21/3/22 13:41;60;Estadística avanzada;Miscellany;Master
21/3/22 17:37;60;Estadística avanzada;Miscellany;Master
21/3/22 17:37;60;Estadística avanzada;Miscellany;Master
21/3/22 19:46;60;Visualización de datos;Miscellany;Master
21/3/22 19:46;60;Visualización de datos;Miscellany;Master
21/3/22 22:04;60;Visualización de datos;Miscellany;Master
21/3/22 22:04;60;Visualización de datos;Miscellany;Master
22/3/22 11:12;60;Visualización de datos;Miscellany;Master
22/3/22 11:12;60;Visualización de datos;Miscellany;Master
22/3/22 12:37;60;Visualización de datos;Miscellany;Master
22/3/22 12:37;60;Visualización de datos;Miscellany;Master
22/3/22 14:05;60;Visualización de datos;Miscellany;Master
22/3/22 14:05;60;Visualización de datos;Miscellany;Master
23/3/22 12:35;60;Visualización de datos;Miscellany;Master
23/3/22 12:35;60;Visualización de datos;Miscellany;Master
23/3/22 14:38;60;Visualización de datos;Miscellany;Master
23/3/22 14:38;60;Visualización de datos;Miscellany;Master
23/3/22 17:54;60;Estadística avanzada;Miscellany;Master
23/3/22 17:54;60;Estadística avanzada;Miscellany;Master
23/3/22 19:15;60;Estadística avanzada;Miscellany;Master
23/3/22 19:15;60;Estadística avanzada;Miscellany;Master
23/3/22 20:33;60;Estadística avanzada;Miscellany;Master
23/3/22 20:33;60;Estadística avanzada;Miscellany;Master
23/3/22 22:25;60;Estadística avanzada;Miscellany;Master
23/3/22 22:25;60;Estadística avanzada;Miscellany;Master
23/3/22 23:25;60;Estadística avanzada;Miscellany;Master
23/3/22 23:25;60;Estadística avanzada;Miscellany;Master
24/3/22 11:59;60;Estadística avanzada;Miscellany;Master
24/3/22 11:59;60;Estadística avanzada;Miscellany;Master
24/3/22 13:08;60;Diseño y programación orientada a objetos;Programming;Levelling
24/3/22 13:08;60;Diseño y programación orientada a objetos;Programming;Levelling
24/3/22 14:41;60;Diseño y programación orientada a objetos;Programming;Levelling
24/3/22 14:41;60;Diseño y programación orientada a objetos;Programming;Levelling
25/3/22 12:16;60;Diseño y programación orientada a objetos;Programming;Levelling
25/3/22 12:16;60;Diseño y programación orientada a objetos;Programming;Levelling
25/3/22 14:15;60;Diseño y programación orientada a objetos;Programming;Levelling
25/3/22 14:15;60;Diseño y programación orientada a objetos;Programming;Levelling
25/3/22 15:34;60;Diseño y programación orientada a objetos;Programming;Levelling
25/3/22 15:34;60;Diseño y programación orientada a objetos;Programming;Levelling
25/3/22 17:05;60;Diseño y programación orientada a objetos;Programming;Levelling
25/3/22 17:05;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 11:01;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 11:01;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 12:02;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 12:02;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 13:05;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 13:05;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 15:43;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 15:43;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 16:49;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 16:49;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 17:50;60;Diseño y programación orientada a objetos;Programming;Levelling
26/3/22 17:50;60;Diseño y programación orientada a objetos;Programming;Levelling
27/3/22 1:02;60;Diseño y programación orientada a objetos;Programming;Levelling
27/3/22 1:02;60;Diseño y programación orientada a objetos;Programming;Levelling
27/3/22 12:06;60;Diseño y programación orientada a objetos;Programming;Levelling
27/3/22 12:06;60;Diseño y programación orientada a objetos;Programming;Levelling
27/3/22 13:32;60;Diseño y programación orientada a objetos;Programming;Levelling
27/3/22 13:32;60;Diseño y programación orientada a objetos;Programming;Levelling
27/3/22 14:33;60;Diseño y programación orientada a objetos;Programming;Levelling
27/3/22 14:33;60;Diseño y programación orientada a objetos;Programming;Levelling
28/3/22 0:44;60;Diseño y programación orientada a objetos;Programming;Levelling
28/3/22 0:44;60;Diseño y programación orientada a objetos;Programming;Levelling
28/3/22 1:45;60;Diseño y programación orientada a objetos;Programming;Levelling
28/3/22 1:45;60;Diseño y programación orientada a objetos;Programming;Levelling
28/3/22 19:18;60;Diseño y programación orientada a objetos;Programming;Levelling
28/3/22 19:18;60;Diseño y programación orientada a objetos;Programming;Levelling
28/3/22 20:20;60;Diseño y programación orientada a objetos;Programming;Levelling
28/3/22 20:20;60;Diseño y programación orientada a objetos;Programming;Levelling
28/3/22 21:35;60;Diseño y programación orientada a objetos;Programming;Levelling
28/3/22 21:35;60;Diseño y programación orientada a objetos;Programming;Levelling
30/3/22 11:27;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
30/3/22 11:27;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
30/3/22 12:27;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
30/3/22 12:27;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
30/3/22 14:04;60;Deep Learning;Programming;Master
30/3/22 14:04;60;Deep Learning;Programming;Master
30/3/22 14:04;60;Aprendizaje por refuerzo;Programming;Master
30/3/22 14:04;60;Aprendizaje por refuerzo;Programming;Master
30/3/22 17:41;60;Deep Learning;Programming;Master
30/3/22 17:41;60;Deep Learning;Programming;Master
30/3/22 17:41;60;Aprendizaje por refuerzo;Programming;Master
30/3/22 17:41;60;Aprendizaje por refuerzo;Programming;Master
30/3/22 18:46;60;Deep Learning;Programming;Master
30/3/22 18:46;60;Deep Learning;Programming;Master
30/3/22 18:46;60;Aprendizaje por refuerzo;Programming;Master
30/3/22 18:46;60;Aprendizaje por refuerzo;Programming;Master
30/3/22 20:12;60;Diseño y programación orientada a objetos;Programming;Levelling
30/3/22 20:12;60;Diseño y programación orientada a objetos;Programming;Levelling
30/3/22 21:28;60;Diseño y programación orientada a objetos;Programming;Levelling
30/3/22 21:28;60;Diseño y programación orientada a objetos;Programming;Levelling
31/3/22 9:27;60;Estadística avanzada;Miscellany;Master
31/3/22 9:27;60;Estadística avanzada;Miscellany;Master
31/3/22 10:56;60;Estadística avanzada;Miscellany;Master
31/3/22 10:56;60;Estadística avanzada;Miscellany;Master
31/3/22 11:56;60;Estadística avanzada;Miscellany;Master
31/3/22 11:56;60;Estadística avanzada;Miscellany;Master
31/3/22 13:28;60;Modelos avanzados de minería de datos;Programming;Master
31/3/22 13:28;60;Modelos avanzados de minería de datos;Programming;Master
31/3/22 14:33;60;Modelos avanzados de minería de datos;Programming;Master
31/3/22 14:33;60;Modelos avanzados de minería de datos;Programming;Master
1/4/22 11:29;60;Estadística avanzada;Miscellany;Master
1/4/22 11:29;60;Estadística avanzada;Miscellany;Master
1/4/22 12:35;60;Estadística avanzada;Miscellany;Master
1/4/22 12:35;60;Estadística avanzada;Miscellany;Master
1/4/22 13:58;60;Estadística avanzada;Miscellany;Master
1/4/22 13:58;60;Estadística avanzada;Miscellany;Master
1/4/22 17:57;60;Deep Learning;Programming;Master
1/4/22 17:57;60;Deep Learning;Programming;Master
1/4/22 17:57;60;Aprendizaje por refuerzo;Programming;Master
1/4/22 17:57;60;Aprendizaje por refuerzo;Programming;Master
1/4/22 18:57;60;Deep Learning;Programming;Master
1/4/22 18:57;60;Deep Learning;Programming;Master
1/4/22 18:57;60;Aprendizaje por refuerzo;Programming;Master
1/4/22 18:57;60;Aprendizaje por refuerzo;Programming;Master
1/4/22 20:52;60;Deep Learning;Programming;Master
1/4/22 20:52;60;Deep Learning;Programming;Master
1/4/22 20:52;60;Aprendizaje por refuerzo;Programming;Master
1/4/22 20:52;60;Aprendizaje por refuerzo;Programming;Master
1/4/22 21:52;60;Deep Learning;Programming;Master
1/4/22 21:52;60;Deep Learning;Programming;Master
1/4/22 21:52;60;Aprendizaje por refuerzo;Programming;Master
1/4/22 21:52;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 10:27;60;Deep Learning;Programming;Master
2/4/22 10:27;60;Deep Learning;Programming;Master
2/4/22 10:27;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 10:27;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 11:56;60;Deep Learning;Programming;Master
2/4/22 11:56;60;Deep Learning;Programming;Master
2/4/22 11:56;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 11:56;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 20:21;60;Deep Learning;Programming;Master
2/4/22 20:21;60;Deep Learning;Programming;Master
2/4/22 20:21;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 20:21;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 21:23;60;Deep Learning;Programming;Master
2/4/22 21:23;60;Deep Learning;Programming;Master
2/4/22 21:23;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 21:23;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 22:55;60;Deep Learning;Programming;Master
2/4/22 22:55;60;Deep Learning;Programming;Master
2/4/22 22:55;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 22:55;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 23:55;60;Deep Learning;Programming;Master
2/4/22 23:55;60;Deep Learning;Programming;Master
2/4/22 23:55;60;Aprendizaje por refuerzo;Programming;Master
2/4/22 23:55;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 1:06;60;Deep Learning;Programming;Master
3/4/22 1:06;60;Deep Learning;Programming;Master
3/4/22 1:06;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 1:06;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 12:01;60;Deep Learning;Programming;Master
3/4/22 12:01;60;Deep Learning;Programming;Master
3/4/22 12:01;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 12:01;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 13:01;60;Deep Learning;Programming;Master
3/4/22 13:01;60;Deep Learning;Programming;Master
3/4/22 13:01;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 13:01;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 14:16;60;Deep Learning;Programming;Master
3/4/22 14:16;60;Deep Learning;Programming;Master
3/4/22 14:16;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 14:16;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 15:16;60;Deep Learning;Programming;Master
3/4/22 15:16;60;Deep Learning;Programming;Master
3/4/22 15:16;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 15:16;60;Aprendizaje por refuerzo;Programming;Master
3/4/22 18:00;60;Modelos avanzados de minería de datos;Programming;Master
3/4/22 18:00;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 9:31;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 9:31;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 10:31;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 10:31;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 11:38;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 11:38;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 12:55;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 12:55;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 17:17;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 17:17;60;Modelos avanzados de minería de datos;Programming;Master
4/4/22 18:31;60;Diseño y programación orientada a objetos;Programming;Levelling
4/4/22 18:31;60;Diseño y programación orientada a objetos;Programming;Levelling
4/4/22 19:48;60;Diseño y programación orientada a objetos;Programming;Levelling
4/4/22 19:48;60;Diseño y programación orientada a objetos;Programming;Levelling
4/4/22 23:14;60;Diseño y programación orientada a objetos;Programming;Levelling
4/4/22 23:14;60;Diseño y programación orientada a objetos;Programming;Levelling
5/4/22 12:03;60;Estadística avanzada;Miscellany;Master
5/4/22 12:03;60;Estadística avanzada;Miscellany;Master
5/4/22 13:33;60;Estadística avanzada;Miscellany;Master
5/4/22 13:33;60;Estadística avanzada;Miscellany;Master
5/4/22 14:55;60;Estadística avanzada;Miscellany;Master
5/4/22 14:55;60;Estadística avanzada;Miscellany;Master
5/4/22 19:28;60;Estadística avanzada;Miscellany;Master
5/4/22 19:28;60;Estadística avanzada;Miscellany;Master
5/4/22 20:48;60;Modelos avanzados de minería de datos;Programming;Master
5/4/22 20:48;60;Modelos avanzados de minería de datos;Programming;Master
5/4/22 22:39;60;Modelos avanzados de minería de datos;Programming;Master
5/4/22 22:39;60;Modelos avanzados de minería de datos;Programming;Master
5/4/22 23:39;60;Modelos avanzados de minería de datos;Programming;Master
5/4/22 23:39;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 11:45;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 11:45;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 12:56;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 12:56;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 14:18;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 14:18;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 15:19;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 15:19;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 18:28;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 18:28;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 19:28;60;Modelos avanzados de minería de datos;Programming;Master
6/4/22 19:28;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 10:29;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 10:29;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 11:32;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 11:32;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 13:09;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 13:09;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 14:10;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 14:10;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 18:30;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 18:30;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 19:55;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 19:55;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 21:13;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 21:13;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 23:36;60;Modelos avanzados de minería de datos;Programming;Master
7/4/22 23:36;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 0:36;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 0:36;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 10:41;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 10:41;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 12:01;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 12:01;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 13:38;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 13:38;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 14:38;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 14:38;60;Modelos avanzados de minería de datos;Programming;Master
8/4/22 16:38;60;Deep Learning;Programming;Master
8/4/22 16:38;60;Deep Learning;Programming;Master
8/4/22 16:38;60;Aprendizaje por refuerzo;Programming;Master
8/4/22 16:38;60;Aprendizaje por refuerzo;Programming;Master
8/4/22 17:50;60;Deep Learning;Programming;Master
8/4/22 17:50;60;Deep Learning;Programming;Master
8/4/22 17:50;60;Aprendizaje por refuerzo;Programming;Master
8/4/22 17:50;60;Aprendizaje por refuerzo;Programming;Master
8/4/22 18:59;60;Deep Learning;Programming;Master
8/4/22 18:59;60;Deep Learning;Programming;Master
8/4/22 18:59;60;Aprendizaje por refuerzo;Programming;Master
8/4/22 18:59;60;Aprendizaje por refuerzo;Programming;Master
9/4/22 10:38;60;Deep Learning;Programming;Master
9/4/22 10:38;60;Deep Learning;Programming;Master
9/4/22 10:38;60;Aprendizaje por refuerzo;Programming;Master
9/4/22 10:38;60;Aprendizaje por refuerzo;Programming;Master
9/4/22 11:38;60;Deep Learning;Programming;Master
9/4/22 11:38;60;Deep Learning;Programming;Master
9/4/22 11:38;60;Aprendizaje por refuerzo;Programming;Master
9/4/22 11:38;60;Aprendizaje por refuerzo;Programming;Master
9/4/22 12:38;60;Deep Learning;Programming;Master
9/4/22 12:38;60;Deep Learning;Programming;Master
9/4/22 12:38;60;Aprendizaje por refuerzo;Programming;Master
9/4/22 12:38;60;Aprendizaje por refuerzo;Programming;Master
10/4/22 2:54;60;Deep Learning;Programming;Master
10/4/22 2:54;60;Deep Learning;Programming;Master
10/4/22 2:54;60;Aprendizaje por refuerzo;Programming;Master
10/4/22 2:54;60;Aprendizaje por refuerzo;Programming;Master
10/4/22 15:23;60;Deep Learning;Programming;Master
10/4/22 15:23;60;Deep Learning;Programming;Master
10/4/22 15:23;60;Aprendizaje por refuerzo;Programming;Master
10/4/22 15:23;60;Aprendizaje por refuerzo;Programming;Master
11/4/22 10:33;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 10:33;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 12:07;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 12:07;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 14:11;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 14:11;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 15:11;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 15:11;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 17:13;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 17:13;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 18:13;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 18:13;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 19:39;60;Diseño y programación orientada a objetos;Programming;Levelling
11/4/22 19:39;60;Diseño y programación orientada a objetos;Programming;Levelling
12/4/22 11:15;60;Diseño y programación orientada a objetos;Programming;Levelling
12/4/22 11:15;60;Diseño y programación orientada a objetos;Programming;Levelling
12/4/22 12:33;60;Diseño y programación orientada a objetos;Programming;Levelling
12/4/22 12:33;60;Diseño y programación orientada a objetos;Programming;Levelling
12/4/22 18:09;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
12/4/22 18:09;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
12/4/22 19:39;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
12/4/22 19:39;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 12:06;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 12:06;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 13:06;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
